date,region,order_number,quota_category,country,quota_limit_t,quota_allocated_t,pct_allocated,balance_remaining_t,pct_remaining,awaiting_allocation_t,validity_start,validity_end,status,scrape_status
2026-08-28,EU,099748,Hollow Sections - 21,Switzerland,705.94,410.95,58.21,294.99,41.79,50.76,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099749,Seamless Stainless Tubes and Pipes - 22,FTA Quota – Other countries,446.75,446.75,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099750,Seamless Stainless Tubes and Pipes - 22,Japan,178.57,178.57,100.0,0.0,0.0,0.01,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099751,Other Seamless Tubes - 24,FTA Quota – Other countries,11895.7,3456.39,29.06,8439.31,70.94,4.82,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099752,Other Seamless Tubes - 24,Argentina,1258.1,308.77,24.54,949.33,75.46,23.48,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099753,Other Seamless Tubes - 24,Singapore,110.77,0.86,0.78,109.91,99.22,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099754,Large welded tubes - 25.A,FTA Quota – Other countries,584.19,0.0,0.0,584.19,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099755,Large welded tubes - 25.B,FTA Quota – Other countries,1436.41,660.93,46.01,775.48,53.99,35.37,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099756,Large welded tubes - 25.B,Singapore,21.07,0.0,0.0,21.07,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099757,Other Welded Pipes - 26,FTA Quota – Other countries,4282.85,3617.55,84.47,665.3,15.53,298.01,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099758,Other Welded Pipes - 26,Singapore,11.18,11.18,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099759,Non-alloy and other alloy cold finished bars - 27,FTA Quota – Other countries,2222.43,956.67,43.05,1265.76,56.95,118.89,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099760,Non Alloy Wire - 28,FTA Quota – Other countries,8489.22,3231.38,38.06,5257.84,61.94,140.56,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099801,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Türkiye,160573.74,160573.74,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099802,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Japan,137884.78,20341.15,14.75,117543.63,85.25,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099803,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,India,149318.61,110961.65,74.31,38356.96,25.69,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099804,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Taiwan,69730.64,7065.82,10.13,62664.82,89.87,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099805,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Ukraine,120882.35,82481.15,68.23,38401.2,31.77,46.12,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099806,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Korea,115457.52,86260.99,74.71,29196.53,25.29,865.24,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099807,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Viet Nam,103743.08,59424.69,57.28,44318.39,42.72,1457.11,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099808,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Egypt,101232.21,1869.86,1.85,99362.35,98.15,17.06,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099809,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Serbia,64523.65,31011.94,48.06,33511.71,51.94,67.08,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099810,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Australia,11830.05,11830.05,100.0,0.0,0.0,19.54,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099811,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Saudi Arabia,9545.08,0.0,0.0,9545.08,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099812,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Kazakhstan,2377.67,28.39,1.19,2349.28,98.81,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099813,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,United Kingdom,526.03,371.2,70.57,154.83,29.43,19.32,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099814,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,United States,127.34,127.34,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099815,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,Japan,243.93,172.72,70.81,71.21,29.19,18.85,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099816,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,China,35.59,15.5,43.55,20.09,56.45,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099817,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Taiwan,33586.54,82.75,0.25,33503.79,99.75,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099818,Non Alloy and Other Alloy Cold Rolled Sheets - 2,India,67493.58,31512.24,46.69,35981.34,53.31,1659.23,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099819,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Korea,63652.67,51735.87,81.28,11916.8,18.72,42.34,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099820,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Türkiye,60152.91,23609.2,39.25,36543.71,60.75,19.26,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099821,Non Alloy and Other Alloy Cold Rolled Sheets - 2,United Kingdom,19834.63,415.36,2.09,19419.27,97.91,47.88,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099822,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Japan,29457.81,679.56,2.31,28778.25,97.69,8.24,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099823,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Ukraine,26549.48,25069.33,94.42,1480.15,5.58,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099824,Electrical Sheets (other than GOES) - 3.A,Japan,77.95,0.0,0.0,77.95,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099825,Electrical Sheets (other than GOES) - 3.A,United Kingdom,19.56,0.0,0.0,19.56,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099826,Electrical Sheets (other than GOES) - 3.A,China,4.98,0.0,0.0,4.98,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099827,Electrical Sheets (other than GOES) - 3.A,Türkiye,8.69,0.0,0.0,8.69,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099828,Electrical Sheets (other than GOES) - 3.B,China,11837.81,11837.81,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099829,Electrical Sheets (other than GOES) - 3.B,Taiwan,5166.66,1250.17,24.2,3916.49,75.8,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099830,Electrical Sheets (other than GOES) - 3.B,Korea,15495.38,6285.05,40.56,9210.33,59.44,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099831,Electrical Sheets (other than GOES) - 3.B,Viet Nam,6925.39,0.0,0.0,6925.39,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099832,Metallic Coated Sheets - 4.A,Viet Nam,117496.92,21140.53,17.99,96356.39,82.01,69.66,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099833,Metallic Coated Sheets - 4.A,Taiwan,33783.39,30958.64,91.64,2824.75,8.36,21.55,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099834,Metallic Coated Sheets - 4.A,Türkiye,63925.33,63925.33,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099835,Metallic Coated Sheets - 4.A,India,58295.85,25333.43,43.46,32962.42,56.54,476.55,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099836,Metallic Coated Sheets - 4.A,Korea,26119.93,21448.2,82.11,4671.73,17.89,21.95,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099837,Metallic Coated Sheets - 4.B,Korea,110698.86,102646.23,92.73,8052.63,7.27,72.53,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099838,Metallic Coated Sheets - 4.B,China,45749.21,45749.21,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099839,Metallic Coated Sheets - 4.B,United Kingdom,34302.33,3490.49,10.18,30811.84,89.82,108.92,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099840,Metallic Coated Sheets - 4.B,Türkiye,26019.96,26019.96,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099841,Metallic Coated Sheets - 4.B,India,25510.91,3629.03,14.23,21881.88,85.77,98.63,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099842,Organic Coated Sheets - 5,India,54334.43,54334.43,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099843,Organic Coated Sheets - 5,Korea,41828.13,41828.13,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099844,Organic Coated Sheets - 5,Viet Nam,12605.9,8698.29,69.0,3907.61,31.0,20.51,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099845,Organic Coated Sheets - 5,Türkiye,11568.94,11568.94,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099846,Organic Coated Sheets - 5,Taiwan,5322.29,5227.06,98.21,95.23,1.79,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099847,Organic Coated Sheets - 5,United Kingdom,7995.14,4545.57,56.85,3449.57,43.15,201.41,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099848,Tin Mill products - 6,China,38352.2,9374.54,24.44,28977.66,75.56,308.09,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099849,Tin Mill products - 6,Serbia,15211.06,7334.49,48.22,7876.57,51.78,350.22,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099850,Tin Mill products - 6,United Kingdom,15618.02,9136.44,58.5,6481.58,41.5,309.09,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099851,Tin Mill products - 6,Türkiye,14278.53,3081.36,21.58,11197.17,78.42,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099852,Tin Mill products - 6,Korea,13880.42,6749.25,48.62,7131.17,51.38,19.98,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099853,Tin Mill products - 6,India,11752.33,6369.28,54.2,5383.05,45.8,477.11,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099854,Non Alloy and Other Alloy Quarto Plates - 7,Korea,79917.56,79917.56,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099855,Non Alloy and Other Alloy Quarto Plates - 7,Indonesia,53152.58,34946.25,65.75,18206.33,34.25,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099856,Non Alloy and Other Alloy Quarto Plates - 7,India,52709.57,46500.51,88.22,6209.06,11.78,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099857,Non Alloy and Other Alloy Quarto Plates - 7,Japan,23294.11,16419.03,70.49,6875.08,29.51,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099858,Non Alloy and Other Alloy Quarto Plates - 7,North Macedonia,20671.86,20671.86,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099859,Non Alloy and Other Alloy Quarto Plates - 7,United Kingdom,8284.85,8005.95,96.63,278.9,3.37,543.94,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099860,Stainless Hot Rolled Sheets and Strips - 8,Taiwan,4995.96,2958.43,59.22,2037.53,40.78,1.87,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099861,Stainless Hot Rolled Sheets and Strips - 8,Indonesia,8960.7,5.29,0.06,8955.41,99.94,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099862,Stainless Hot Rolled Sheets and Strips - 8,India,6504.78,4807.67,73.91,1697.11,26.09,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099863,Stainless Hot Rolled Sheets and Strips - 8,China,2378.85,188.02,7.9,2190.83,92.1,29.94,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099864,Stainless Hot Rolled Sheets and Strips - 8,Korea,5183.78,5183.78,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099865,Stainless Hot Rolled Sheets and Strips - 8,Türkiye,3431.79,1.51,0.04,3430.28,99.96,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099866,Stainless Hot Rolled Sheets and Strips - 8,South Africa,3021.64,2190.37,72.49,831.27,27.51,2.21,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099867,Stainless Cold Rolled Sheets and Strips - 9,Taiwan,13246.22,7878.99,59.48,5367.23,40.52,560.05,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099868,Stainless Cold Rolled Sheets and Strips - 9,China,10107.74,3252.38,32.18,6855.36,67.82,17.03,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099869,Stainless Cold Rolled Sheets and Strips - 9,Korea,25471.04,16535.43,64.92,8935.61,35.08,402.04,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099870,Stainless Cold Rolled Sheets and Strips - 9,Türkiye,17259.54,10788.05,62.5,6471.49,37.5,1.85,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099871,Stainless Cold Rolled Sheets and Strips - 9,South Africa,13151.64,5938.98,45.16,7212.66,54.84,293.45,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099872,Stainless Cold Rolled Sheets and Strips - 9,Viet Nam,10963.33,5676.26,51.77,5287.07,48.23,55.17,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099873,Stainless Cold Rolled Sheets and Strips - 9,India,9513.44,4660.49,48.99,4852.95,51.01,396.63,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099874,Stainless Hot Rolled Quarto Plates - 10,China,928.49,210.48,22.67,718.01,77.33,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099875,Stainless Hot Rolled Quarto Plates - 10,India,1497.03,1081.12,72.22,415.91,27.78,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099876,Stainless Hot Rolled Quarto Plates - 10,Korea,515.2,110.55,21.46,404.65,78.54,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099877,Stainless Hot Rolled Quarto Plates - 10,South Africa,494.45,327.73,66.28,166.72,33.72,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099878,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,China,39484.18,32906.6,83.34,6577.58,16.66,1268.15,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099879,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Türkiye,60495.57,34145.29,56.44,26350.28,43.56,166.15,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099880,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,United Kingdom,26097.89,12889.52,49.39,13208.37,50.61,327.16,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099881,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Switzerland,24360.31,9227.24,37.88,15133.07,62.12,82.48,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099882,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Korea,14043.12,8448.87,60.16,5594.25,39.84,9.66,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099883,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,North Macedonia,13617.58,9062.04,66.55,4555.54,33.45,308.23,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099884,Rebars - 13,Türkiye,59919.02,59919.02,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099885,Rebars - 13,Egypt,36091.95,11313.08,31.35,24778.87,68.65,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099886,Rebars - 13,Algeria,15940.36,15940.36,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099887,Rebars - 13,Moldova,9929.78,5011.3,50.47,4918.48,49.53,110.56,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099888,Rebars - 13,China,5054.03,272.95,5.4,4781.08,94.6,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099889,Rebars - 13,Ukraine,16927.54,12007.7,70.94,4919.84,29.06,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099890,Stainless Bars and Light Sections - 14,India,23139.2,23139.2,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099891,Stainless Bars and Light Sections - 14,Switzerland,2696.52,2418.97,89.71,277.55,10.29,6.16,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099892,Stainless Bars and Light Sections - 14,United Kingdom,2029.23,1191.76,58.73,837.47,41.27,9.54,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099893,Stainless Bars and Light Sections - 14,China,896.35,654.14,72.98,242.21,27.02,11.23,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099894,Stainless Wire Rod - 15,India,4693.08,2972.73,63.34,1720.35,36.66,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099895,Stainless Wire Rod - 15,Taiwan,1076.23,1035.61,96.23,40.62,3.77,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099896,Stainless Wire Rod - 15,Korea,1303.11,967.36,74.23,335.75,25.77,18.06,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099897,Stainless Wire Rod - 15,United Kingdom,998.52,384.08,38.46,614.44,61.54,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099898,Stainless Wire Rod - 15,China,343.53,15.72,4.58,327.81,95.42,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099899,Stainless Wire Rod - 15,Japan,600.0,586.11,97.68,13.89,2.32,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099900,Non Alloy and Other Alloy Wire Rod - 16,Türkiye,61147.25,61147.25,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099901,Non Alloy and Other Alloy Wire Rod - 16,Malaysia,21670.85,7419.49,34.24,14251.36,65.76,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099902,Non Alloy and Other Alloy Wire Rod - 16,United Kingdom,43849.88,12788.1,29.16,31061.78,70.84,539.75,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099903,Non Alloy and Other Alloy Wire Rod - 16,Ukraine,47286.26,43454.59,91.9,3831.67,8.1,44.79,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099904,Non Alloy and Other Alloy Wire Rod - 16,Switzerland,40548.83,36722.96,90.56,3825.87,9.44,2046.39,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099905,Non Alloy and Other Alloy Wire Rod - 16,Viet Nam,24271.66,8883.1,36.6,15388.56,63.4,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099906,Non Alloy and Other Alloy Wire Rod - 16,Moldova,23959.81,11331.21,47.29,12628.6,52.71,196.9,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099907,Non Alloy and Other Alloy Wire Rod - 16,Egypt,21678.72,19513.1,90.01,2165.61,9.99,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099908,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",Türkiye,13455.55,12966.87,96.37,488.68,3.63,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099909,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",United Kingdom,5964.05,1915.49,32.12,4048.56,67.88,3.95,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099910,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",Switzerland,2590.81,2.21,0.09,2588.6,99.91,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099911,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",United Arab Emirates,1491.1,5.56,0.37,1485.54,99.63,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099912,Sheet Piling - 18,China,2480.61,2480.61,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099913,Sheet Piling - 18,United Arab Emirates,903.08,900.95,99.76,2.13,0.24,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099914,Sheet Piling - 18,United Kingdom,1666.94,83.47,5.01,1583.47,94.99,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099915,Railway Material - 19,United Kingdom,1758.07,1737.58,98.83,20.49,1.17,49.95,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099916,Railway Material - 19,Türkiye,1280.1,1280.1,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099917,Railway Material - 19,China,421.09,421.09,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099918,Gas Pipes - 20,Türkiye,28163.03,28163.03,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099919,Gas Pipes - 20,India,10036.89,10036.89,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099920,Gas Pipes - 20,United Arab Emirates,2521.72,50.87,2.02,2470.85,97.98,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099921,Gas Pipes - 20,North Macedonia,3636.32,3608.04,99.22,28.28,0.78,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099922,Gas Pipes - 20,United Kingdom,3264.36,1691.93,51.83,1572.43,48.17,23.34,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099923,Hollow Sections - 21,Türkiye,59849.63,59849.63,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099924,Hollow Sections - 21,United Kingdom,22227.12,12539.15,56.41,9687.97,43.59,498.64,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099925,Hollow Sections - 21,North Macedonia,10958.74,10958.74,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099926,Hollow Sections - 21,China,3680.24,3680.24,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099927,Hollow Sections - 21,Ukraine,6640.34,6640.34,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099928,Seamless Stainless Tubes and Pipes - 22,India,3832.13,3832.13,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099929,Seamless Stainless Tubes and Pipes - 22,Ukraine,1631.12,1384.96,84.91,246.16,15.09,14.44,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099930,Seamless Stainless Tubes and Pipes - 22,China,268.27,214.1,79.81,54.17,20.19,6.31,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099931,Seamless Stainless Tubes and Pipes - 22,Korea,598.03,266.11,44.5,331.92,55.5,21.2,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099932,Other Seamless Tubes - 24,China,13158.84,13158.84,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099933,Other Seamless Tubes - 24,Ukraine,20167.62,20167.62,100.0,0.0,0.0,161.86,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099934,Other Seamless Tubes - 24,Brazil,7756.96,2767.79,35.68,4989.17,64.32,45.49,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099935,Large welded tubes - 25.A,Türkiye,1947.08,0.0,0.0,1947.08,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099936,Large welded tubes - 25.A,Israel,834.24,0.0,0.0,834.24,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099937,Large welded tubes - 25.A,China,662.75,662.75,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099938,Large welded tubes - 25.A,India,1091.2,1091.2,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099939,Large welded tubes - 25.B,Türkiye,10935.66,7372.34,67.42,3563.32,32.58,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099940,Large welded tubes - 25.B,China,2480.89,2480.89,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099941,Large welded tubes - 25.B,United Kingdom,2013.16,861.58,42.8,1151.58,57.2,70.2,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099942,Large welded tubes - 25.B,Algeria,584.75,584.75,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099943,Other Welded Pipes - 26,Türkiye,22453.26,22453.26,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099944,Other Welded Pipes - 26,Switzerland,11860.66,1546.87,13.04,10313.79,86.96,50.36,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099945,Other Welded Pipes - 26,China,3220.17,3220.17,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099946,Other Welded Pipes - 26,India,6158.62,6158.62,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099947,Other Welded Pipes - 26,United Kingdom,4688.38,2657.69,56.69,2030.69,43.31,119.51,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099948,Other Welded Pipes - 26,Taiwan,1597.91,1597.91,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099949,Non-alloy and other alloy cold finished bars - 27,China,3960.92,3960.92,100.0,0.0,0.0,24.93,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099950,Non-alloy and other alloy cold finished bars - 27,Türkiye,7045.08,6187.92,87.83,857.16,12.17,448.78,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099951,Non-alloy and other alloy cold finished bars - 27,Switzerland,6054.7,4159.8,68.7,1894.9,31.3,151.66,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099952,Non-alloy and other alloy cold finished bars - 27,Ukraine,1715.77,524.53,30.57,1191.24,69.43,36.65,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099953,Non Alloy Wire - 28,China,14298.15,14298.15,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099954,Non Alloy Wire - 28,Türkiye,24235.3,24235.3,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-28,EU,099955,Non Alloy Wire - 28,Ukraine,20689.52,16076.48,77.7,4613.04,22.3,291.81,2026-07-01,2026-09-30,,ok
2026-08-28,UK,058600,Non-alloy and other alloy hot-rolled sheets and strips - 1,European Union,93750.0,36085.14,38.49,57664.86,61.51,,2026-07-01,2026-09-30,Open,ok
2026-08-28,UK,058601,Non-alloy and other alloy hot-rolled sheets and strips - 1,India,8364.0,311.38,3.72,8052.62,96.28,,2026-07-01,2026-09-30,Open,ok
